time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
295100,2022-08-30 20:04:00,33.0316582063266,-117.169703315117,196.8504,,,390.54020803534,30.183728,6.2186932,29.0318906928,6886.0566508,15,5,11.991,588.70294403534,395.013136,27.6933172,1187.47379128,-3.802798,4.921268,7.605596,359.4, -4.1, -5.2,0,0,1024,1176,364,1024,0,23,-100,0,343.8,-90,74,4.002,4.001,3.994,0,0,0,5.5,117.32,390.54020803534,196.8504,6,P-GPS,
295200,2022-08-30 20:04:01,33.0316567183267,-117.169700826412,195.866148,,,389.55595603534,30.183728,5.9055216,28.0984917128,6887.0080944,15,5,11.991,588.70294403534,395.013136,27.6933172,1187.47379128,-3.579104,4.697574,7.605596,359.5, -4.6, -5.9,0,0,1024,1170,364,1024,0,22,-100,0,343.8,-89.9,74,4.002,4.001,3.994,0,0,0,5.5,117.32,389.55595603534,195.866148,6,P-GPS,
295300,2022-08-30 20:04:01,33.0316551919812,-117.169698496503,194.881896,,,388.57170403534,30.183728,5.9055216,27.1941609752,6887.8939212,15,5,11.991,588.70294403534,395.013136,27.6933172,1187.47379128,-3.579104,4.697574,7.605596,359.5, -4.3, -6.4,0,0,1024,1167,364,1024,0,22,-100,0,343.8,-89.9,74,4.002,4.001,3.994,0,0,0,5.5,117.32,388.57170403534,194.881896,6,P-GPS,
295400,2022-08-30 20:04:01,33.0316541704339,-117.169696344486,193.897644,,,387.58745203534,30.183728,5.7713052,26.4481963844,6888.6485144,15,5,11.991,588.70294403534,395.013136,27.6933172,1187.47379128,-3.35541,4.697574,7.605596,359.5, -3.9, -6.3,0,0,1024,1167,364,1024,0,22,-100,0,343.8,-89.9,74,4.002,4.001,3.994,0,0,0,5.5,117.32,387.58745203534,193.897644,6,P-GPS,
295500,2022-08-30 20:04:01,33.0316527890752,-117.169694136447,192.913392,,,386.60320003534,30.183728,5.4581336,25.606300032,6889.5015328,15,5,11.991,588.70294403534,395.013136,27.6933172,1187.47379128,-3.131716,4.47388,7.381902,359.5, -3.4, -6.8,0,0,1024,1165,364,1024,0,21,-100,0,343.8,-90,74,4.002,4.001,3.994,0,0,0,5.5,117.32,386.60320003534,192.913392,6,P-GPS,
295600,2022-08-30 20:04:01,33.0316513073463,-117.169691635203,191.601056,,,385.29086403534,30.183728,5.2791784,24.6719168,6890.420168,15,5,11.991,588.70294403534,395.013136,27.6933172,1187.47379128,-3.131716,4.250186,7.381902,359.5, -3.4, -6.8,0,0,1024,1165,364,1024,0,21,-100,0,343.8,-90,74,4.002,4.001,3.994,0,0,0,5.5,117.32,385.29086403534,191.601056,6,P-GPS,
295700,2022-08-30 20:04:01,33.0316500085087,-117.169689525538,190.616804,,,384.30661203534,30.183728,5.144962,23.872540134,6891.240378,15,5,11.991,588.70294403534,395.013136,27.6933172,1187.47379128,-2.908022,4.250186,7.381902,359.5, -3.3, -6.7,0,0,1024,1161,364,1024,0,21,-100,0,343.8,-90,74,4.002,4.001,3.994,0,0,0,5.5,117.32,384.30661203534,190.616804,6,P-GPS,
295800,2022-08-30 20:04:01,33.0316488801788,-117.169687420808,189.632552,,,383.32236003534,30.183728,4.9660068,23.114173968,6891.9949712,15,5,11.991,588.70294403534,395.013136,27.6933172,1187.47379128,-2.908022,4.026492,7.381902,359.5, -3.7, -6.4,0,0,1024,1158,364,1024,0,20,-100,0,343.8,-90,74,4.002,4.001,3.994,0,0,0,5.5,117.32,383.32236003534,189.632552,6,P-GPS,
295900,2022-08-30 20:04:01,33.0316476760872,-117.16968542491,188.320216,,,382.01002403534,30.183728,4.8317904,22.3639442852,6892.7495644,15,5,11.991,588.70294403534,395.013136,27.6933172,1187.47379128,-2.684328,4.026492,7.605596,359.6, -3.5, -6.6,0,0,1024,1142,364,1024,0,18,-100,0,343.8,-90,74,4.002,4.001,3.994,0,0,0,5.5,117.32,382.01002403534,188.320216,6,P-GPS,
296000,2022-08-30 20:04:01,33.0316467010455,-117.169683591779,187.335964,,,381.02577203534,30.183728,4.6528352,21.7057749728,6893.4057324,15,5,11.989,588.70294403534,395.013136,27.6933172,1187.47379128,-2.684328,3.802798,7.605596,359.5, -3.1, -6.4,0,0,1024,1129,364,1024,0,16,-100,0,343.8,-90,74,4.002,3.999,3.993,0,0,0,5.373,117.14,381.02577203534,187.335964,6,P-GPS,
296100,2022-08-30 20:04:01,33.0316455979067,-117.16968172048,186.351712,,,380.04152003534,30.183728,4.5186188,21.0088261316,6894.1275172,15,5,11.989,588.70294403534,395.013136,27.6933172,1187.47379128,-2.460634,3.802798,7.381902,359.6, -3.5, -6.8,0,0,1024,1108,364,1024,0,13,-100,0,343.8,-89.9,74,4.002,3.999,3.993,0,0,0,5.373,117.14,380.04152003534,186.351712,6,P-GPS,
296200,2022-08-30 20:04:02,33.0316445884259,-117.169679881205,185.36746,,,379.05726803534,30.183728,4.3396636,20.341700126,6894.7836852,15,5,11.989,588.70294403534,395.013136,27.6933172,1187.47379128,-2.460634,3.579104,7.605596,359.5, -2.7, -5.7,0,0,1024,1108,364,1024,0,13,-100,0,343.8,-90,74,4.002,3.999,3.993,0,0,0,5.373,117.14,379.05726803534,185.36746,6,P-GPS,
296300,2022-08-30 20:04:02,33.0316435803501,-117.169678100406,184.383208,,,378.07301603534,30.183728,4.2278166,19.688812966,6895.4398532,15,5,11.989,588.70294403534,395.013136,27.6933172,1187.47379128,-2.23694,3.579104,7.381902,359.5, -2.5, -5.9,0,0,1024,1108,364,1024,0,13,-100,0,343.8,-90,74,4.002,3.999,3.993,0,0,0,5.373,117.14,378.07301603534,184.383208,6,P-GPS,
296400,2022-08-30 20:04:02,33.0316426927169,-117.169676274857,183.398956,,,377.08876403534,30.183728,4.2278166,19.054790636,6896.0960212,15,5,11.989,588.70294403534,395.013136,27.6933172,1187.47379128,-2.23694,3.579104,7.381902,359.4, -2.2, -7,0,0,1024,1112,364,1024,0,13,-100,0,343.8,-89.9,74,4.002,3.999,3.993,0,0,0,5.373,117.14,377.08876403534,183.398956,6,P-GPS,
296500,2022-08-30 20:04:02,33.0316417615936,-117.169674575184,182.414704,,,376.10451203534,30.183728,3.914645,18.4398956032,6896.7193808,15,5,11.989,588.70294403534,395.013136,27.6933172,1187.47379128,-2.013246,3.35541,7.381902,359.3, -2.2, -6.6,0,0,1022,1083,364,1024,-0,9,-100,0,343.8,-90,74,4.002,3.999,3.993,0,0,0,5.373,117.14,376.10451203534,182.414704,6,P-GPS,
296600,2022-08-30 20:04:02,33.0316408085304,-117.169672983507,181.430452,,,375.12026003534,30.183728,3.914645,17.844816844,6897.309932,15,5,11.989,588.70294403534,395.013136,27.6933172,1187.47379128,-2.013246,3.35541,7.158208,359.2, -2.1, -6.3,0,0,961,1047,364,1024,-10,3,-100,0,343.8,-90,74,4.002,3.999,3.993,0,0,0,5.373,117.14,375.12026003534,181.430452,6,P-GPS,
296700,2022-08-30 20:04:02,33.031639944135,-117.169671395182,180.4462,,,374.13600803534,30.183728,3.7133204,17.272310264,6897.9004832,15,5,11.989,588.70294403534,395.013136,27.6933172,1187.47379128,-2.013246,3.131716,7.158208,359.1, -1.8, -6.6,0,0,920,1024,364,1024,-16,0,-100,0,343.8,-89.9,74,4.002,3.999,3.993,0,0,0,5.373,117.14,374.13600803534,180.4462,6,P-GPS,
296800,2022-08-30 20:04:02,33.0316392613586,-117.169669937295,179.461948,,,373.15175603534,30.183728,3.4225182,16.7743115604,6898.3926092,15,5,11.989,588.70294403534,395.013136,27.6933172,1187.47379128,-1.789552,2.908022,7.158208,359.2, -1.9, -6.6,0,0,899,1024,364,1024,-19,0,-100,0,343.8,-90,74,4.002,3.999,3.993,0,0,0,5.373,117.14,373.15175603534,179.461948,6,P-GPS,
296900,2022-08-30 20:04:02,33.0316384684886,-117.169668464312,178.477696,,,372.16750403534,30.183728,3.4225182,16.2465228296,6898.950352,15,5,11.989,588.70294403534,395.013136,27.6933172,1187.47379128,-1.789552,2.908022,6.934514,359, -1.6, -7.2,0,0,897,1024,364,1024,-19,0,-100,0,343.8,-90,74,4.002,3.999,3.993,0,0,0,5.373,117.14,372.16750403534,178.477696,6,P-GPS,
297000,2022-08-30 20:04:02,33.0316377470111,-117.169666965863,177.493444,,,371.18325203534,30.183728,3.2211936,15.731299716,6899.4752864,15,5,11.969,588.70294403534,395.013136,27.6933172,1187.47379128,-1.789552,2.684328,6.934514,358.9, -1.1, -7.3,0,0,897,1024,364,1024,-19,0,-100,0,343.8,-90,74,3.991,3.99,3.983,0,0,0,5.866,117.32,371.18325203534,177.493444,6,P-GPS,
297100,2022-08-30 20:04:02,33.0316369995973,-117.169665601796,176.509192,,,370.19900003534,30.183728,3.2211936,15.2403876268,6899.9674124,15,5,11.969,588.70294403534,395.013136,27.6933172,1187.47379128,-1.789552,2.684328,6.934514,359, -1, -7,0,0,897,1024,364,1024,-19,0,-100,0,343.8,-90,74,3.991,3.99,3.983,0,0,0,5.866,117.32,370.19900003534,176.509192,6,P-GPS,
297200,2022-08-30 20:04:03,33.0316362374054,-117.16966421759,175.52494,,,369.21474803534,30.183728,3.0422384,14.741798372,6900.4595384,15,5,11.969,588.70294403534,395.013136,27.6933172,1187.47379128,-1.789552,2.460634,6.934514,359.1, -1.5, -6.8,0,0,893,1024,364,1024,-20,0,-100,0,343.8,-90,74,3.991,3.99,3.983,0,0,0,5.866,117.32,369.21474803534,175.52494,6,P-GPS,
297300,2022-08-30 20:04:03,33.0316355126297,-117.169662969034,174.540688,,,368.23049603534,30.183728,2.908022,14.2831041316,6900.918856,15,5,11.969,588.70294403534,395.013136,27.6933172,1187.47379128,-1.565858,2.460634,6.934514,359.2, -1.6, -6.3,0,0,891,1024,364,1024,-20,0,-100,0,343.8,-90,74,3.991,3.99,3.983,0,0,0,5.866,117.32,368.23049603534,174.540688,6,P-GPS,
297400,2022-08-30 20:04:03,33.0316347596987,-117.169661839768,173.556436,,,367.24624403534,30.183728,2.7290668,13.8437996556,6901.3781736,15,5,11.969,588.70294403534,395.013136,27.6933172,1187.47379128,-1.565858,2.23694,6.934514,359.1, -1.1, -6,0,0,895,1024,364,1024,-20,0,-100,0,343.8,-90,74,3.991,3.99,3.983,0,0,0,5.866,117.32,367.24624403534,173.556436,6,P-GPS,
297500,2022-08-30 20:04:03,33.0316340604567,-117.169660697914,172.2441,,,365.93390803534,30.183728,2.7290668,13.4155844188,6901.8046828,15,5,11.969,588.70294403534,395.013136,27.6933172,1187.47379128,-1.565858,2.23694,6.934514,359.2, -1.6, -6.1,0,0,914,1024,364,1024,-17,0,-100,0,343.8,-89.9,74,3.991,3.99,3.983,0,0,0,5.866,117.32,365.93390803534,172.2441,6,P-GPS,
297600,2022-08-30 20:04:03,33.031633317352,-117.169659663505,171.259848,,,364.94965603534,30.183728,2.5501116,12.999836374,6902.231192,15,5,11.969,588.70294403534,395.013136,27.6933172,1187.47379128,-1.565858,2.013246,6.934514,359.3, -2.5, -6,0,0,920,1024,364,1024,-16,0,-100,0,343.8,-90,74,3.991,3.99,3.983,0,0,0,5.866,117.32,364.94965603534,171.259848,6,P-GPS,
297700,2022-08-30 20:04:03,33.0316326583147,-117.169658614352,170.275596,,,363.96540403534,30.183728,2.4158952,12.6024938416,6902.6248928,15,5,11.969,588.70294403534,395.013136,27.6933172,1187.47379128,-1.342164,2.013246,6.934514,359.2, -1.3, -5.8,0,0,924,1024,364,1024,-15,0,-100,0,343.8,-90,74,3.991,3.99,3.983,0,0,0,5.866,117.32,363.96540403534,170.275596,6,P-GPS,
297800,2022-08-30 20:04:03,33.0316320075787,-117.169657637489,169.291344,,,362.98115203534,30.183728,2.4158952,12.2231959292,6903.0185936,15,5,11.969,588.70294403534,395.013136,27.6933172,1187.47379128,-1.342164,2.013246,6.934514,359, -0.5, -5.7,0,0,932,1024,364,1024,-14,0,-100,0,343.8,-90,74,3.991,3.99,3.983,0,0,0,5.866,117.32,362.98115203534,169.291344,6,P-GPS,
297900,2022-08-30 20:04:03,33.0316313694532,-117.169656668801,168.307092,,,361.99690003534,30.183728,2.23694,11.8490489356,6903.379486,15,5,11.969,588.70294403534,395.013136,27.6933172,1187.47379128,-1.342164,1.789552,6.934514,359.1, -0.9, -5.7,0,0,932,1024,364,1024,-14,0,-100,0,343.8,-90,74,3.991,3.99,3.983,0,0,0,5.866,117.32,361.99690003534,168.307092,6,P-GPS,
298000,2022-08-30 20:04:03,33.0316307379286,-117.169655811657,167.32284,,,361.01264803534,30.183728,2.23694,11.500820578,6903.7403784,15,5,11.977,588.70294403534,395.013136,27.6933172,1187.47379128,-1.342164,1.789552,6.934514,359.1, -1.4, -5.5,0,0,935,1024,364,1024,-13,0,-100,0,343.8,-90,74,3.996,3.995,3.987,0,0,0,5.945,117.32,361.01264803534,167.32284,6,P-GPS,
298100,2022-08-30 20:04:03,33.031630119188,-117.169654913466,166.338588,,,360.02839603534,30.183728,2.23694,11.147146026,6904.1012708,15,5,11.977,588.70294403534,395.013136,27.6933172,1187.47379128,-1.342164,1.789552,6.934514,359.1, -1.7, -5.5,0,0,937,1024,364,1024,-13,0,-100,0,343.8,-89.9,74,3.996,3.995,3.987,0,0,0,5.945,117.32,360.02839603534,166.338588,6,P-GPS,
298200,2022-08-30 20:04:04,33.0316295426888,-117.169654145586,165.354336,,,359.04414403534,30.183728,2.0579848,10.8324806616,6904.3965464,15,5,11.977,588.70294403534,395.013136,27.6933172,1187.47379128,-1.342164,1.565858,6.71082,359.2, -1.6, -5.7,0,0,944,1024,364,1024,-12,0,-100,0,343.8,-90,74,3.996,3.995,3.987,0,0,0,5.945,117.32,359.04414403534,165.354336,6,P-GPS,
298300,2022-08-30 20:04:04,33.0316289588563,-117.169653327411,164.698168,,,358.38797603534,30.183728,2.0579848,10.5051840632,6904.7246304,15,5,11.977,588.70294403534,395.013136,27.6933172,1187.47379128,-1.342164,1.565858,6.71082,359.2, -1.4, -5.7,0,0,946,1024,364,1024,-12,0,-100,0,343.8,-90,74,3.996,3.995,3.987,0,0,0,5.945,117.32,358.38797603534,164.698168,6,P-GPS,
298400,2022-08-30 20:04:04,33.0316283353032,-117.169652542294,163.713916,,,357.40372403534,30.183728,1.901399,10.1746394332,6905.0527144,15,5,11.977,588.70294403534,395.013136,27.6933172,1187.47379128,-1.342164,1.342164,6.71082,359.2, -1.5, -5.5,0,0,949,1024,364,1024,-11,0,-100,0,343.8,-90,74,3.996,3.995,3.987,0,0,0,5.945,117.32,357.40372403534,163.713916,6,P-GPS,
298500,2022-08-30 20:04:04,33.0316277746829,-117.169651809162,162.729664,,,356.41947203534,30.183728,1.7448132,9.8716866676,6905.3807984,15,5,11.977,588.70294403534,395.013136,27.6933172,1187.47379128,-1.11847,1.342164,6.71082,359.3, -1.4, -5.1,0,0,951,1024,364,1024,-11,0,-100,0,343.8,-90,74,3.996,3.995,3.987,0,0,0,5.945,117.32,356.41947203534,162.729664,6,P-GPS,
298600,2022-08-30 20:04:04,33.0316272768346,-117.16965105466,161.745412,,,355.43522003534,30.183728,1.7448132,9.580708968,6905.676074,15,5,11.977,588.70294403534,395.013136,27.6933172,1187.47379128,-1.11847,1.342164,6.71082,359.3, -1.8, -5,0,0,958,1024,364,1024,-10,0,-100,0,343.8,-90,74,3.996,3.995,3.987,0,0,0,5.945,117.32,355.43522003534,161.745412,6,P-GPS,
298700,2022-08-30 20:04:04,33.031626745783,-117.169650379709,160.76116,,,354.45096803534,30.183728,1.5882274,9.2979333684,6905.9385412,15,5,11.977,588.70294403534,395.013136,27.6933172,1187.47379128,-1.11847,1.11847,6.487126,359.3, -1.5, -5.3,0,0,963,1024,364,1024,-9,0,-100,0,343.8,-90,74,3.996,3.995,3.987,0,0,0,5.945,117.32,354.45096803534,160.76116,6,P-GPS,
298800,2022-08-30 20:04:04,33.0316261631799,-117.169649778389,159.776908,,,353.46671603534,30.183728,1.5882274,9.017224698,6906.2338168,15,5,11.977,588.70294403534,395.013136,27.6933172,1187.47379128,-1.11847,1.11847,6.71082,359.3, -1.9, -4.7,0,0,963,1024,364,1024,-9,0,-100,0,343.8,-90,74,3.996,3.995,3.987,0,0,0,5.945,117.32,353.46671603534,159.776908,6,P-GPS,
298900,2022-08-30 20:04:04,33.0316256507849,-117.169649168978,158.792656,,,352.48246403534,30.183728,1.5882274,8.75328112,6906.496284,15,5,11.977,588.70294403534,395.013136,27.6933172,1187.47379128,-1.11847,1.11847,6.71082,359.3, -2.3, -4.2,0,0,971,1024,364,1024,-8,0,-100,0,343.8,-90,74,3.996,3.995,3.987,0,0,0,5.945,117.32,352.48246403534,158.792656,6,P-GPS,
299000,2022-08-30 20:04:04,33.0316251880718,-117.169648668216,157.808404,,,351.49821203534,30.183728,1.5882274,8.525426782,6906.7259428,15,5,11.972,588.70294403534,395.013136,27.6933172,1187.47379128,-1.11847,1.11847,6.71082,359.2, -2.1, -4.1,0,0,983,1024,364,1024,-6,0,-100,0,343.8,-90,74,3.996,3.997,3.991,0,0,0,5.965,117.14,351.49821203534,157.808404,6,P-GPS,
299100,2022-08-30 20:04:04,33.0316247267486,-117.169648097403,156.824152,,,350.51396003534,30.183728,1.4316416,8.2830711312,6906.9556016,15,5,11.972,588.70294403534,395.013136,27.6933172,1187.47379128,-0.894776,1.11847,6.71082,359.1, -1.8, -4.5,0,0,1019,1024,364,1024,-1,0,-100,0,343.8,-90,74,3.996,3.997,3.991,0,0,0,5.965,117.14,350.51396003534,156.824152,6,P-GPS,
299200,2022-08-30 20:04:05,33.0316240638347,-117.16964740694,155.8399,,,349.52970803534,30.183728,1.2750558,7.9623362128,6907.2836856,15,5,11.972,588.70294403534,395.013136,27.6933172,1187.47379128,-0.894776,0.894776,6.71082,359.2, -2.5, -4.6,0,0,1024,1024,364,1024,0,0,-100,0,343.8,-89.9,74,3.996,3.997,3.991,0,0,0,5.965,117.14,349.52970803534,155.8399,6,P-GPS,
299300,2022-08-30 20:04:05,33.031623625713,-117.169646876607,154.855648,,,348.54545603534,30.183728,1.2750558,7.7346787252,6907.5133444,15,5,11.972,588.70294403534,395.013136,27.6933172,1187.47379128,-0.894776,0.894776,6.71082,359.4, -4.4, -7.2,0,0,1024,1024,678,1024,0,0,-52,0,343.8,-90,74,3.996,3.997,3.991,0,0,0,5.965,117.14,348.54545603534,154.855648,6,P-GPS,
299400,2022-08-30 20:04:05,33.0316233005463,-117.169646602251,153.543312,,,347.23312003534,30.183728,0.9395148,7.59104355,6907.644578,15,5,11.972,588.70294403534,395.013136,27.6933172,1187.47379128,-0.671082,0.671082,6.71082,359.4, -5.1, -8,0,0,1104,1024,1024,1024,12,0,0,0,343.8,-89.9,74,3.996,3.997,3.991,0,0,0,5.965,117.14,347.23312003534,153.543312,6,P-GPS,
299500,2022-08-30 20:04:05,33.0316229834689,-117.169646244052,152.55906,,,346.24886803534,30.183728,0.6263432,7.4317259596,6907.80862,15,5,11.972,588.70294403534,395.013136,27.6933172,1187.47379128,-0.447388,0.447388,6.487126,359.5, -3.2, -8.3,0,0,1220,1024,1024,1024,30,0,0,0,343.8,-90,74,3.996,3.997,3.991,0,0,0,5.965,117.14,346.24886803534,152.55906,6,P-GPS,
299600,2022-08-30 20:04:05,33.0316227972473,-117.169645878863,151.574808,,,345.26461603534,30.183728,0.6263432,7.305282386,6907.9398536,15,5,11.972,588.70294403534,395.013136,27.6933172,1187.47379128,-0.447388,0.223694,5.59235,359.2, -2.6, -5.1,0,0,1220,1024,1024,1024,30,0,0,0,343.8,-89.9,74,3.996,3.997,3.991,0,0,0,5.965,117.14,345.26461603534,151.574808,6,P-GPS,
299700,2022-08-30 20:04:05,33.0316225782528,-117.169645700073,150.91864,,,344.60844803534,30.183728,0.4921268,7.2097771336,6908.0382788,15,5,11.972,588.70294403534,395.013136,27.6933172,1187.47379128,-0.447388,0.223694,4.697574,358.7, -0.5, -5.3,0,0,1315,1024,1024,1024,44,0,0,0,343.8,-90,74,3.996,3.997,3.991,0,0,0,5.965,117.14,344.60844803534,150.91864,6,P-GPS,
299800,2022-08-30 20:04:05,33.031622216833,-117.169645573868,150.262472,,,343.95228003534,30.183728,0.447388,7.0883532452,6908.1695124,15,5,11.972,588.70294403534,395.013136,27.6933172,1187.47379128,-0.447388,0,3.802798,358.8, -4.6, -5.3,0,0,1337,1024,1024,1024,47,0,0,0,343.8,-89.9,74,3.996,3.997,3.991,0,0,0,5.965,117.14,343.95228003534,150.262472,6,P-GPS,
299900,2022-08-30 20:04:05,33.0316219891538,-117.169645484719,149.934388,,,343.62419603534,30.183728,0.223694,7.0100724028,6908.2679376,15,5,11.972,588.70294403534,395.013136,27.6933172,1187.47379128,-0.223694,0,2.684328,359.2, -8.6, -4.5,0,0,1351,1024,1024,1024,50,0,0,0,343.8,-89.9,74,3.996,3.997,3.991,0,0,0,5.965,117.14,343.62419603534,149.934388,6,P-GPS,
300000,2022-08-30 20:04:05,33.0316217126708,-117.169645374355,149.934388,,,343.62419603534,30.183728,0,6.914862426,6908.3663628,15,5,11.995,588.70294403534,395.013136,27.6933172,1187.47379128,0,0,1.342164,359.4, -8.8, -4.2,0,0,1343,1024,1024,1024,48,0,0,0,343.8,-90,74,3.962,3.961,3.954,0,0,0,5.422,117.32,343.62419603534,149.934388,6,P-GPS,
300100,2022-08-30 20:04:05,33.0316217046371,-117.169645338519,149.934388,,,343.62419603534,30.183728,0,6.905019906,6908.3991712,15,5,11.995,588.70294403534,395.013136,27.6933172,1187.47379128,0,0,0.447388,359.4, -9.1, -4.5,0,0,1203,1024,1024,1024,27,0,0,0,343.8,-89.9,74,3.962,3.961,3.954,0,0,0,5.422,117.32,343.62419603534,149.934388,6,P-GPS,
300200,2022-08-30 20:04:06,33.0316219526971,-117.169645227499,149.934388,,,343.62419603534,30.183728,0.223694,6.945374238,6908.464788,15,5,11.995,588.70294403534,395.013136,27.6933172,1187.47379128,0.223694,0,0,359.5, -9.7, -4.3,0,0,1137,1363,1024,1024,17,51,0,0,343.8,-89.9,74,3.962,3.961,3.954,0,0,0,5.422,117.32,343.62419603534,149.934388,6,P-GPS,
300300,2022-08-30 20:04:06,33.0316221588004,-117.169645207759,149.606304,,,343.29611203534,30.183728,0.447388,6.995078964,6908.5632132,15,5,11.995,588.70294403534,395.013136,27.6933172,1187.47379128,0.447388,0,0,359.2, -7.2, -4.1,0,0,1135,1500,1024,1024,17,72,0,0,343.8,-89.9,74,3.962,3.961,3.954,0,0,0,5.422,117.32,343.29611203534,149.606304,6,P-GPS,
300400,2022-08-30 20:04:06,33.0316222523835,-117.169645341182,149.606304,,,343.29611203534,30.183728,0.671082,7.0479989132,6908.5960216,15,5,11.995,588.70294403534,395.013136,27.6933172,1187.47379128,0.671082,0,0,359.1, -4.8, -1.7,0,0,1135,1500,1024,1024,17,72,0,0,343.8,-90,74,3.962,3.961,3.954,0,0,0,5.422,117.32,343.29611203534,149.606304,6,P-GPS,
300500,2022-08-30 20:04:06,33.0316225209569,-117.16964529991,149.606304,,,343.29611203534,30.183728,0.671082,7.1101380228,6908.6944468,15,5,11.995,588.70294403534,395.013136,27.6933172,1187.47379128,0.671082,0,0,359, -4.1, 5.8,0,0,1109,1563,1020,1024,13,82,-1,0,343.8,-89.9,74,3.962,3.961,3.954,0,0,0,5.422,117.32,343.29611203534,149.606304,6,P-GPS,
300600,2022-08-30 20:04:06,33.0316227615765,-117.169645028878,149.606304,,,343.29611203534,30.183728,0.8052984,7.1180776556,6908.8256804,15,5,11.995,588.70294403534,395.013136,27.6933172,1187.47379128,0.671082,0.447388,-0.223694,359, -3.8, 9.9,0,0,1110,1590,952,1024,13,86,-11,0,343.8,-90,74,3.962,3.961,3.954,0,0,0,5.422,117.32,343.29611203534,149.606304,6,P-GPS,
300700,2022-08-30 20:04:06,33.031623019829,-117.169644549551,149.606304,,,343.29611203534,30.183728,1.11847,7.090879492,6908.9897224,15,5,11.995,588.70294403534,395.013136,27.6933172,1187.47379128,0.671082,0.894776,-0.223694,358.8, -4.2, 14,0,0,1114,1557,738,1024,14,81,-43,0,343.8,-89.9,74,3.962,3.961,3.954,0,0,0,5.422,117.32,343.29611203534,149.606304,6,P-GPS,
300800,2022-08-30 20:04:06,33.031623278966,-117.169643958167,149.606304,,,343.29611203534,30.183728,1.901399,7.0463256848,6909.2193812,15,5,11.995,588.70294403534,395.013136,27.6933172,1187.47379128,0.671082,1.789552,0,358.7, -4.2, 14.7,0,0,1105,1465,786,1024,12,67,-36,0,343.8,-90,74,3.962,3.961,3.954,0,0,0,5.422,117.32,343.29611203534,149.606304,6,P-GPS,
